primary_id	genus	species	sex	location	sublocation	clade
cichlid6994140	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
CICHM16429672	Chindongo	elongatus	NA	Chilumba	Chitande_island	Mbuna
cichlid6994141	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994142	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994143	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994144	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994145	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994146	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994147	Aulonocara	c.f. ethelwynnae	M	Chilumba	Chilumba_jetty	Deep
cichlid6994148	Aulonocara	c.f. ethelwynnae	M	Chilumba	Chilumba_jetty	Deep
cichlid6994149	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994150	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichm16429730	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994151	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994152	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994153	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994154	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994155	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994156	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994157	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994158	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994159	Maylandia	fainzilberi	F?	Chilumba	Chitande_island	Mbuna
cichlid6994160	Maylandia	fainzilberi	F?	Chilumba	Chitande_island	Mbuna
cichlid6994161	Maylandia	fainzilberi	F?	Chilumba	Chitande_island	Mbuna
cichlid6994162	Maylandia	fainzilberi	F?	Chilumba	Chitande_island	Mbuna
cichlid6994163	Maylandia	fainzilberi	F?	Chilumba	Chitande_island	Mbuna
cichlid6994164	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994165	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
CICHM16429739	Copadichromis	virginalis	M	Chilumba	Chiweta_beach	Utaka
cichlid6994166	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994167	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994168	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994169	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994170	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994171	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994172	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994173	Maylandia	callainos	M	Chilumba	Chitande_island	Mbuna
cichlid6994174	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994175	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994176	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994177	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994178	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994180	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994181	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994182	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994183	Maylandia	callainos	F	Chilumba	Chitande_island	Mbuna
cichlid6994184	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994185	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994186	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994187	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994188	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994189	Aulonocara	blue orange	M	Chilumba	Chilumba_jetty	Deep
cichlid6994190	Stigmatochromis	modestus	NA	Chilumba	Chitande_island	Benthic
CICHM16429708	Taeniolethrinops	praeorbitalis	NA	Chilumba	Chiweta_beach	Deep
cichlid6994191	Labeotropheus	fuelleborni	M	Chilumba	Chitande_island	Mbuna
CICHM16429680	Labeotropheus	fuelleborni	M	Chilumba	Chitande_island	Mbuna
cichlid6994192	Labeotropheus	fuelleborni	F	Chilumba	Chitande_island	Mbuna
cichlid6994193	Tropheops	olive	M	Chilumba	Chitande_island	Mbuna
cichlid6994194	Tropheops	white dorsal	M	Chilumba	Chitande_island	Mbuna
CICHM16429576	Petrotilapia	genalutea	M	Chilumba	Chitande_island	Mbuna
cichlid6994195	Maylandia	callainos	F?	Chilumba	Chitande_island	Mbuna
cichlid6994196	Tropheops	white dorsal	F	Chilumba	Chitande_island	Mbuna
cichlid6994198	Tropheops	white dorsal	F	Chilumba	Chitande_island	Mbuna
cichlid6994199	Maylandia	callainos	F?	Chilumba	Chitande_island	Mbuna
cichlid6994200	Maylandia	callainos	F?	Chilumba	Chitande_island	Mbuna
cichlid6994201	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
cichlid6994202	Maylandia	fainzilberi	M	Chilumba	Chitande_island	Mbuna
CICHM16429683	Tyrannochromis	nigriventer	NA	Chilumba	Chitande_island	Benthic
cichlid6994203	Protomelas	annectens	M	Chilumba	Ngara	Benthic
cichlid6994204	Buccochromis	lepturus	NA	Chilumba	Ngara	Benthic
cichlid6994205	Hemitaeniochromis	sp.	NA	Chilumba	Ngara	Benthic
CICHM16429692	Otopharynx	decorus	F	Chilumba	Ngara	Benthic
CICHM16429689	Buccochromis	rhoadesii	NA	Chilumba	Ngara	Benthic
cichlid6994206	Protomelas	sp.	NA	Chilumba	Ngara	Benthic
cichlid6978876	Maylandia	lanisticola north	M?	Chilumba	Ngara	Mbuna
cichlid6994207	Maylandia	lanisticola north	M?	Chilumba	Ngara	Mbuna
cichlid6994208	Maylandia	lanisticola north	M?	Chilumba	Ngara	Mbuna
cichlid6994209	Maylandia	lanisticola north	NA	Chilumba	Ngara	Mbuna
cichlid6994210	Maylandia	lanisticola north	NA	Chilumba	Ngara	Mbuna
CICHM16429587	Trematocranus	placodon	M	Chilumba	Ngara	Benthic
cichlid6978877	Diplotaxodon	big eye	NA	Chilumba	Ngara	Diplo
cichlid6994211	Taeniolethrinops	sp.	NA	Chilumba	Ngara	Deep
CICHM16429686	Tyrannochromis	macrostoma	NA	Chilumba	Chitande_island	Benthic
CICHM16429662	Cheilochromis	euchilus	NA	Chilumba	Chitande_island	Benthic
CICHM16429702	Fossorochromis	rostratus	NA	Chilumba	Chitande_island	Benthic
CICHM16429606	Protomelas	ornatus	NA	Chilumba	Chitande_island	Benthic
CICHM16429607	Protomelas	ornatus	NA	Chilumba	Chitande_island	Benthic
CICHM16429660	Abactochromis	labrosus	NA	Chilumba	Chitande_island	Mbuna
cichlid6994212	Otopharynx	decorus double spot	NA	Chilumba	Ngara	Benthic
cichlid6994213	Protomelas	triaenodon	NA	Chilumba	Ngara	Benthic
cichlid6994214	Maylandia	lanisticola north	NA	Chilumba	Ngara	Mbuna
cichlid6994215	Maylandia	lanisticola north	NA	Chilumba	Ngara	Mbuna
cichlid6979078	Tyrannochromis	nigriventer	NA	Chiofu	NA	Benthic
cichlid6978878	Pseudotropheus	crabro	NA	Chiofu	NA	Mbuna
CICHM16429668	Mchenga	sp.	M	Chiofu	main_bay	Benthic
cichlid6994216	Labidochromis	zebra eastern	NA	Chiofu	main_bay	Mbuna
CICHM16429715	Tramitichromis	brevis	F	Chiofu	main_bay	Deep
cichlid6994217	Melanochromis	simulans	F	Chiofu	main_bay	Mbuna
cichlid6994218	Placidochromis	johnstoni	F	Chiofu	main_bay	Benthic
cichlid6994219	Melanochromis	dialeptos	F	Chiofu	main_bay	Mbuna
cichlid6994220	Stigmatochromis	pholidophorus	M	Chiofu	main_bay	Benthic
cichlid6994221	Stigmatochromis	pholidophorus	NA	Chiofu	main_bay	Benthic
cichlid6994222	Nimbochromis	livingstonii	NA	Chiofu	main_bay	Benthic
CICHM16429588	Trematocranus	placodon	M	Chiofu	main_bay	Benthic
cichlid6994223	Placidochromis	johnstoni	M	Chiofu	main_bay	Benthic
cichlid6994224	Fossorochromis	rostratus	F?	Chiofu	main_bay	Benthic
cichlid6994225	Champsochromis	c.f. spilorhynchus	NA	Chiofu	main_bay	Benthic
cichlid6994226	Placidochromis	johnstoni	NA	Chiofu	main_bay	Benthic
cichlid6994227	Trematocranus	placodon	NA	Chiofu	main_bay	Benthic
CICHM16429698	Dimidiochromis	kiwinge	NA	Chiofu	main_bay	Benthic
cichlid6994229	Fossorochromis	rostratus	F	Chiofu	main_bay	Benthic
CICHM16429589	Trematocranus	placodon	M	Chiofu	main_bay	Benthic
cichlid6994230	Fossorochromis	rostratus	M	Chiofu	main_bay	Benthic
cichlid6994231	Mylochromis	c.f. guentheri	NA	Chiofu	main_bay	Benthic
CICHM16429693	Buccochromis	nototaenia	NA	Chiofu	main_bay	Benthic
CICHM16429590	Trematocranus	placodon	NA	Chiofu	main_bay	Benthic
CICHM16429696	Protomelas	similis	M	Chiofu	main_bay	Benthic
CICHM16429710	Taeniolethrinops	furcicauda	NA	Chiofu	main_bay	Deep
CICHM16429690	Buccochromis	rhoadesii	NA	Chiofu	main_bay	Benthic
cichlid6994233	Tramitichromis	east coast short	M	Chiofu	main_bay	Deep
cichlid6978879	Rhamphochromis	esox	NA	Chiofu	NA	Rhampho
cichlid6994234	Fossorochromis	rostratus	NA	Chiofu	main_bay	Benthic
cichlid6994235	Fossorochromis	rostratus	F?	Chiofu	main_bay	Benthic
cichlid6994236	Stigmatochromis	pholidophorus	NA	Chiofu	main_bay	Benthic
cichlid6994237	Trematocranus	placodon	NA	Chiofu	main_bay	Benthic
cichlid6994238	Dimidiochromis	kiwinge	NA	Chiofu	main_bay	Benthic
cichlid6994239	Trematocranus	placodon	NA	Chiofu	main_bay	Benthic
cichlid6994240	Aulonocara	saulosi	M	Chiofu	south_rocks	Deep
cichlid6978880	Maylandia	estherae	F	Chiofu	NA	Mbuna
cichlid6994241	Stigmatochromis	modestus	M	Chiofu	south_rocks	Benthic
CICHM16429684	Tyrannochromis	nigriventer	M	Chiofu	south_rocks	Benthic
CICHM16429631	Maylandia	zebra	M	Chiofu	south_rocks	Mbuna
CICHM16429608	Protomelas	ornatus	M	Chiofu	south_rocks	Benthic
cichlid6994242	Fossorochromis	rostratus	F?	Chiofu	south_rocks	Benthic
CICHM16429609	Protomelas	ornatus	NA	Chiofu	south_rocks	Benthic
cichlid6994243	Pseudotropheus	johannii	M	Chiofu	south_rocks	Mbuna
cichlid6994244	Copadichromis	verduyni	M	Chiofu	south_rocks	Utaka
CICHM16429610	Protomelas	ornatus	NA	Chiofu	NA	Benthic
CICHM16429611	Protomelas	ornatus	NA	Chiofu	NA	Benthic
CICHM16429632	Maylandia	zebra	M	Chiofu	NA	Mbuna
CICHM16429633	Maylandia	zebra	M	Chiofu	NA	Mbuna
cichlid6994246	Cheilochromis	euchilus	NA	Chiofu	NA	Benthic
cichlid6994247	Cheilochromis	euchilus	NA	Chiofu	NA	Benthic
CICHM16429644	Maylandia	zebra	F	Chiofu	NA	Mbuna
CICHM16429612	Protomelas	ornatus	NA	Chiofu	NA	Benthic
CICHM16429577	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
cichlid6994248	Melanochromis	baliodigma	NA	Chiofu	NA	Mbuna
CICHM16429677	Labeotropheus	trewavasae	M	Chiofu	NA	Mbuna
cichlid6994249	Sciaenochromis	c.f. fryeri	NA	Chiofu	NA	Benthic
cichlid6994250	Labidochromis	c.f. vellicans	M	Chiofu	NA	Mbuna
cichlid6994251	Buccochromis	heterotaenia	NA	Chiofu	NA	Benthic
cichlid6978881	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6978882	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6978883	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6978884	Cynotilapia	afra	F?	Chiofu	NA	Mbuna
cichlid6994252	Gephyrochromis	zebroides	NA	Chiofu	NA	Mbuna
cichlid6978885	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6994253	Aulonocara	saulosi	M	Chiofu	NA	Deep
cichlid6978886	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6994254	Petrotilapia	nigra	M	Chiofu	NA	Mbuna
cichlid6978959	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6994255	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6978960	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6978961	Cynotilapia	afra	M	Chiofu	NA	Mbuna
cichlid6994256	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
CICHM16429613	Protomelas	ornatus	NA	Chiofu	NA	Benthic
CICHM16429687	Tyrannochromis	macrostoma	NA	Chiofu	NA	Benthic
cichlid6978962	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid6994257	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
CICHM16429578	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
CICHM16429579	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
CICHM16429580	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
cichlid6994258	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994259	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994260	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994261	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994262	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6978963	Tropheops	yellow gular	F	Chiofu	NA	Mbuna
cichlid6994263	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
CICHM16429581	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
CICHM16429582	Petrotilapia	genalutea	M	Chiofu	NA	Mbuna
cichlid6994264	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994265	Tropheops	c.f. "yellow gular"	M	Chiofu	NA	Mbuna
cichlid6994266	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
CICHM16429634	Maylandia	zebra	M	Chiofu	NA	Mbuna
cichlid6978964	Tropheops	chiofu	F?	Chiofu	NA	Mbuna
cichlid6994267	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid6994268	Tropheops	chiofu 3	M	Chiofu	NA	Mbuna
CICHM16429681	Labeotropheus	fuelleborni	M	Chiofu	NA	Mbuna
CICHM16429656	Diplotaxodon	limnothrissa	M	Chiofu	NA	Diplo
CICHM16429657	Diplotaxodon	limnothrissa	F?	Chiofu	NA	Diplo
cichlid6978965	Diplotaxodon	big eye	F?	Chiofu	NA	Diplo
cichlid6978966	Rhamphochromis	grey	NA	Chiofu	NA	Rhampho
cichlid6994270	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid6994271	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid6994272	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
CICHM16429614	Protomelas	ornatus	M	Chiofu	NA	Benthic
CICHM16429615	Protomelas	ornatus	M	Chiofu	NA	Benthic
CICHM16429772	Cyathochromis	obliquidens	M	Chiofu	NA	Mbuna
cichlid6994273	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid6994274	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid7020198	Tropheops	chiofu yellow	M	Chiofu	NA	Mbuna
cichlid7020199	Tropheops	chiofu yellow	F	Chiofu	NA	Mbuna
cichlid7020200	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid7020201	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid7020202	Tropheops	yellow gular	M	Chiofu	NA	Mbuna
cichlid7020203	Tramitichromis	shallow eastern	M	Chiofu	NA	Deep
cichlid7020204	Aulonocara	sp.	M	Chiofu	NA	Deep
cichlid7020205	Aulonocara	sp.	M	Chiofu	NA	Deep
cichlid7020206	Aulonocara	sp.	M	Chiofu	NA	Deep
cichlid6978967	Copadichromis	chrysonotus	M	Chiofu	NA	Utaka
CICHM16429670	Naveochromis	chrysogaster	NA	Chiofu	NA	Benthic
cichlid7020207	Cheilochromis	euchilus	NA	Chiofu	NA	Benthic
cichlid7020208	Cheilochromis	euchilus	NA	Chiofu	NA	Benthic
cichlid7020209	Cheilochromis	euchilus	NA	Chiofu	NA	Benthic
cichlid7020210	Sciaenochromis	nyassae	NA	Chiofu	NA	Benthic
CICHM16429591	Trematocranus	placodon	F	Chiofu	NA	Benthic
CICHM16429732	Copadichromis	verduyni	F	Chiofu	NA	Utaka
cichlid6978968	Cynotilapia	aurifrons	M	Chiofu	NA	Mbuna
CICHM16429733	Copadichromis	verduyni	M	Chiofu	NA	Utaka
CICHM16429734	Copadichromis	verduyni	M	Chiofu	NA	Utaka
cichlid7020211	Pseudotropheus	crabro	NA	Chiofu	NA	Mbuna
cichlid7020213	Mylochromis	labidodon	NA	Chiofu	NA	Benthic
cichlid7020214	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020215	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020216	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020217	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020218	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020219	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020220	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020221	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020222	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020223	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020224	Melanochromis	auratus	M	Senga_Bay	NA	Mbuna
cichlid7020225	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020226	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020227	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020228	Melanochromis	auratus	M	Senga_Bay	NA	Mbuna
CICHM16429669	Melanochromis	auratus	M	Senga_Bay	NA	Mbuna
cichlid7020229	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020230	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020231	Melanochromis	auratus	F?	Senga_Bay	NA	Mbuna
cichlid7020232	Alticorpus	mentale	NA	Monkey_Bay	north_Monkey_Bay	Deep
cichlid6978969	Rhamphochromis	sp.	NA	Monkey_Bay	NA	Rhampho
cichlid7020233	Sciaenochromis	benthicola	NA	Monkey_Bay	north_Monkey_Bay	Benthic
cichlid7020234	Sciaenochromis	benthicola	NA	Monkey_Bay	north_Monkey_Bay	Benthic
cichlid7020235	Stigmatochromis	macrorhynchos	NA	Monkey_Bay	north_Monkey_Bay	Benthic
