primary_id	simple_id	supplier_id	seq_depth	subset	clade	exclude	genus	species	sex	location	sublocation	notes	source	
5308STDY7441612			20.4	2			Bathybates	leo		Lake_Tanganyika				
5308STDY7441613			19.8	2			Bathybates	fasciatus	M	Lake_Tanganyika				
5308STDY7441614			17.4	2			Petrochromis	polyodon	F	Lake_Tanganyika				
5308STDY7441615			19.0	2			Cyphotilapia	gibberosa		Lake_Tanganyika				
5308STDY7441616			19.2	2			Altolamprologus	compressiceps		Lake_Tanganyika				
5308STDY7441617			18.9	2			Cunningtonia	longiventralis	F	Lake_Tanganyika				
5308STDY7441618			16.4	2			Neolamprologus	brevis	M	Lake_Tanganyika				
5308STDY7441619			17.5	2			Bathybates	fasciatus	M	Lake_Tanganyika				
5308STDY7441620			15.5	2			Bathybates	leo		Lake_Tanganyika				
5308STDY7441621			17.2	2			Lobochilotes	labiatus	F	Lake_Tanganyika				
5308STDY7441622			17.5	2			Aulonocranus	dewindti	M	Lake_Tanganyika				
5308STDY7441623			18.0	2			Xenotilapia	leptura	M	Lake_Tanganyika				
5308STDY7441624			18.6	2			Petrochromis	polyodon	F	Lake_Tanganyika				
5308STDY7441625			19.6	2			Benthochromis	melanoides	F	Lake_Tanganyika				
5308STDY7441626			18.7	2			Altolamprologus	compressiceps		Lake_Tanganyika				
5308STDY7441627			19.4	2			Xenotilapia	leptura	M	Lake_Tanganyika				
5308STDY7441628			21.3	2			Hemibates	stenosoma	M	Lake_Tanganyika				
5308STDY7441629			17.3	2			Lobochilotes	labiatus		Lake_Tanganyika				
5308STDY7441630			17.7	2			Bathybates	fasciatus	M	Lake_Tanganyika				
5308STDY7441631			19.8	2			Julidochromis	ornatus		Lake_Tanganyika				
5308STDY7441632			18.0	2			Pseudosimochromis	pleurospilus	F	Lake_Tanganyika				
5308STDY7441633			16.9	2			Julidochromis	ornatus	F	Lake_Tanganyika				
5308STDY7441634			18.5	2			Benthochromis	melanoides		Lake_Tanganyika				
5308STDY7441635			18.8	2			Pseudosimochromis	pleurospilus	M	Lake_Tanganyika				
5308STDY7441636			18.9	2			Xenotilapia	leptura	M	Lake_Tanganyika				
5308STDY7441637			15.5	2			Neolamprologus	toae	F	Lake_Tanganyika				
5308STDY7441638			19.1	2			Gnathochromis	pfefferi	F	Lake_Tanganyika				
5308STDY7441639			19.9	2			Julidochromis	ornatus	F	Lake_Tanganyika				
5308STDY7441640			16.9	2			Neolamprologus	brevis	M	Lake_Tanganyika				
5308STDY7441641			18.5	2			Lobochilotes	labiatus		Lake_Tanganyika				
5308STDY7441642			17.4	2			Neolamprologus	toae		Lake_Tanganyika				
5308STDY7441643			20.9	2			Petrochromis	polyodon	M	Lake_Tanganyika				
5308STDY7441644			16.4	2			Bathybates	leo	M	Lake_Tanganyika				
5308STDY7441645			17.6	2			Julidochromis	ornatus		Lake_Tanganyika				
5308STDY7441646			16.5	2			Gnathochromis	pfefferi	M	Lake_Tanganyika				
5308STDY7441647			18.0	2			Cunningtonia	longiventralis	F	Lake_Tanganyika				
5308STDY7441648			17.3	2			Bathybates	leo		Lake_Tanganyika				
5308STDY7441649			16.9	2			Gnathochromis	pfefferi	F	Lake_Tanganyika				
5308STDY7441650			15.7	2			Bathybates	fasciatus	F	Lake_Tanganyika				
5308STDY7441651			20.3	2			Julidochromis	ornatus		Lake_Tanganyika				
5308STDY7441652			14.7	2			Cyphotilapia	frontosa	M	Lake_Tanganyika				
5308STDY7441653			18.3	2			Petrochromis	polyodon	M	Lake_Tanganyika				
5308STDY7441654			17.9	2			Lepidiolamprologus	profundicola	F	Lake_Tanganyika				
5308STDY7441656			19.5	2			Aulonocranus	dewindti	F	Lake_Tanganyika				
5308STDY7441657			16.6	2			Neolamprologus	brevis	M	Lake_Tanganyika				
5308STDY7441658			16.2	2			Cunningtonia	longiventralis	F	Lake_Tanganyika				
5308STDY7441659			15.9	2			Cyphotilapia	gibberosa		Lake_Tanganyika				
5308STDY7441660			17.3	2			Neolamprologus	brevis	F	Lake_Tanganyika				
5308STDY7441661			18.1	2			Xenotilapia	leptura	F	Lake_Tanganyika				
5308STDY7441662			22.0	2			Hemibates	stenosoma	F	Lake_Tanganyika				
5308STDY7441663			19.2	2			Pseudosimochromis	curvifrons	F	Lake_Tanganyika				
5308STDY7441664			18.1	2			Lamprologus	lemairii	F	Lake_Tanganyika				
5308STDY7441665			17.7	2			Lamprologus	lemairii	F	Lake_Tanganyika				
5308STDY7441666			17.7	2			Pseudosimochromis	curvifrons	F	Lake_Tanganyika				
5308STDY7441667			18.9	2			Benthochromis	melanoides	F	Lake_Tanganyika				
5308STDY7441668			17.2	2			Julidochromis	ornatus	M	Lake_Tanganyika				
5308STDY7441669			15.9	2			Bathybates	leo		Lake_Tanganyika				
5308STDY7441670			17.4	2			Neolamprologus	brevis	M	Lake_Tanganyika				
5308STDY7441671			16.6	2			Bathybates	leo	M	Lake_Tanganyika				
5308STDY7441672			18.1	2			Gnathochromis	pfefferi	F	Lake_Tanganyika				
5308STDY7441673			14.8	2			Hemibates	stenosoma	M	Lake_Tanganyika				
5308STDY7441674			18.6	2			Lamprologus	lemairii	F	Lake_Tanganyika				
5308STDY7441675			15.4	2			Aulonocranus	dewindti	F	Lake_Tanganyika				
5308STDY7441694			18.0	2			Neolamprologus	brevis	M	Lake_Tanganyika				
5308STDY7441699			17.5	2			Lamprologus	lemairii	M	Lake_Tanganyika				
cichl187579992	CalMas13	D29-A01	18.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187579993	CalMas14	D29-A02	13.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187579994	CalMas15	D29-A03	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187579995	CalMas16	D29-A04	13.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187579996	CalMas17	D29-A05	12.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187579997	CalMas18	D29-A06	14.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		was originally F but checked to be M by Martin Genner	181107.MassokoMaster	
cichl187579998	CalMas19	D29-A07	17.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko		was originally F but checked to be M by Martin Genner	181107.MassokoMaster	
cichl187579999	CalMas20	D29-A08	13.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580000	CalMas21	D29-A09	12.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580001	CalMas22	D29-A10	13.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580002	CalMas23	D29-B01	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580003	CalMas24	D29-B02	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580004	CalMas25	D29-B03	15.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580005	CalMas26	D29-B04	17.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580006	CalMas27	D29-B05	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580007	CalMas28	D29-B06	17.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580008	CalMas29	D29-B07	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580009	CalMas30	D29-B08	17.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580010	CalMas31	D29-B09	14.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580011	CalMas32	D29-B10	13.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580012	CalMas33	D29-C01	16.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580013	CalMas34	D29-C02	18.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580014	CalMas35	D29-C03	17.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580015	CalMas36	D29-C04	17.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580016	CalMas37	D29-C05	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580017	CalMas38	D29-C06	16.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580018	CalMas39	D29-C07	16.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580019	CalMas40	D29-C08	14.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580020	CalMas41	D29-C09	16.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580021	CalMas42	D29-C10	16.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580022	CalMas43	D29-D01	16.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580023	CalMas44	D29-D02	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580024	CalMas45	D29-D03	18.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580025	CalMas46	D29-D04	16.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580026	CalMas47	D29-D05	16.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580027	CalMas48	D29-D06	19.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580028	CalMas49	D29-D07	19.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580029	CalMas50	D29-D08	12.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580030	CalMas51	D29-D09	14.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580031	CalMas52	D29-D10	14.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580032	CalMas53	D29-E01	12.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580033	CalMas54	D29-E02	13.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580034	CalMas55	D29-E03	16.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580035	CalMas56	D29-E04	14.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580036	CalMas57	D29-E05	14.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580037	CalMas58	D29-E06	16.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580038	CalMas59	D29-E07	15.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580039	CalMas60	D29-E08	16.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580040	CalMas61	D29-F01	17.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580041	CalMas62	D29-F02	18.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580042	CalMas63	D29-F03	16.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580043	CalMas64	D29-F04	17.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580044	CalMas65	D29-F05	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580045	CalMas66	D29-F06	13.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580046	CalMas67	D29-F07	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580047	CalMas68	D29-E09	15.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580048	CalMas69	D29-E10	17.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580049	CalMas70	D29-F08	13.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580050	CalMas71	D29-F09	17.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580051	CalMas72	D29-F10	17.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580052	CalMas73	D29-G01	16.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580053	CalMas74	D29-G02	15.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580054	CalMas75	D29-G03	13.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580055	CalMas76	D29-G04	14.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580056	CalMas77	D29-G05	17.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580057	CalMas78	D29-G06	18.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580058	CalMas79	D29-G07	17.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580059	CalMas80	D29-G08	14.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580060	CalMas81	D29-G09	21.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580061	CalMas82	D29-G10	13.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580062	CalMas83	D29-H01	13.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580063	CalMas84	D29-H02	13.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580064	CalMas85	D29-H03	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580065	CalMas86	D29-H04	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580066	CalMas87	D29-H05	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580067	CalMas88	D29-H06	16.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580068	CalMas89	D29-H07	16.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580069	CalMas90	D29-H08	16.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580070	CalMas91	D29-H09	15.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580071	CalMas92	D29-H10	14.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580072	CalMas93	D29-I01	19.4	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580073	CalMas94	D29-I02	18.5	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580074	CalMas95	D29-I03	18.1	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580075	CalMas96	D29-J02	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580076	CalMas97	D29-J03	14.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580077	CalMas98	D29-J04	14.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580078	CalMas99	D29-J05	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580079	CalMas100	D29-J06	14.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580080	CalMas101	D30-A07	16.8	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580081	CalMas102	D30-A08	16.8	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580082	CalMas103	D30-A09	15.6	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580083	CalMas104	D30-A10	17.7	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580084	CalMas105	D30-B01	16.3	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580085	CalMas106	D30-B02	14.7	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580086	CalMas107	D30-B03	13.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580087	CalMas108	D30-B04	13.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580088	CalMas109	D30-B05	14.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580089	CalMas110	D30-B06	14.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580090	CalMas111	D30-B07	14.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580091	CalMas112	D30-B08	18.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580092	CalMas113	D30-C07	14.7	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580093	CalMas114	D30-C08	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580094	CalMas115	D30-C09	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580095	CalMas116	D30-C10	12.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580096	CalMas117	D30-D01	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580097	CalMas118	D30-D02	14.5	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580098	CalMas119	D30-D03	17.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580099	CalMas120	D30-D04	14.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580100	CalMas121	D30-D05	15.2	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580101	CalMas122	D30-D06	17.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580102	CalMas123	D30-D07	16.4	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580103	CalMas124	D30-D08	12.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580104	CalMas125	D30-D09	14.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580105	CalMas126	D30-D10	13.0	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580106	CalMas127	D30-E01	19.6	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580107	CalMas128	D30-E02	16.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580108	CalMas129	D30-E03	15.1	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580109	CalMas130	D30-E04	15.8	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580110	CalMas131	D30-E05	17.9	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580111	CalMas132	D30-E06	15.4	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580112	CalMas133	D30-E07	12.0	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580113	CalMas134	D30-E08	14.4	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580114	CalMas135	D30-E09	20.5	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580115	CalMas136	D30-E10	16.8	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580116	CalMas137	D30-F01	16.6	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580117	CalMas138	D30-F02	15.7	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580118	CalMas139	D30-F03	16.0	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580119	CalMas140	D30-F04	17.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580120	CalMas141	D30-F05	15.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580121	CalMas142	D30-F06	14.9	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580122	CalMas143	D30-F07	15.3	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580123	CalMas144	D30-F08	14.4	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580124	CalMas145	D30-F09	14.9	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580125	CalMas146	D30-F10	16.3	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580126	CalMas147	D30-G01	18.1	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580127	CalMas148	D30-G02	16.8	3	AstCal		Astatotilapia	calliptera	M	Lake_Masoko			181107.MassokoMaster	
cichl187580128	CalMas149	D30-G03	15.7	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580129	CalMas150	D30-G04	16.5	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580130	CalMas151	D30-G05	14.6	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
cichl187580131	CalMas152	D30-G06	14.0	3	AstCal		Astatotilapia	calliptera	F	Lake_Masoko			181107.MassokoMaster	
