primary_id	durbin_id	species
cichlid6994007	MayPea4	Maylandia_pearly
cichlid6994008	MayPea5	Maylandia_pearly
cichlid6994009	MayEmm1	Maylandia_emmiltos
CICHM16429725	MayEmm2	Maylandia_emmiltos
cichlid6994010	MayEmm3	Maylandia_emmiltos
cichlid6994011	MayEmm4	Maylandia_emmiltos
cichlid6994012	MayEmm5	Maylandia_emmiltos
cichlid6994013	MayEmm6	Maylandia_emmiltos
cichlid6994014	MayEmm7	Maylandia_emmiltos
cichlid6994015	MayEmm8	Maylandia_emmiltos
cichlid6994016	MayEmm9	Maylandia_emmiltos
cichlid6994017	MayEmm10	Maylandia_emmiltos
cichlid6994018	MayEmm11	Maylandia_emmiltos
cichlid6994019	MayEmm12	Maylandia_emmiltos
cichlid6994020	MayEmm13	Maylandia_emmiltos
cichlid6994021	MayEmm14	Maylandia_emmiltos
cichlid6994022	MayEmm15	Maylandia_emmiltos
cichlid6994023	MayEmm16	Maylandia_emmiltos
cichlid6994024	MayEmm17	Maylandia_emmiltos
cichlid6994025	MayEmm18	Maylandia_emmiltos
cichlid6994026	MayEmm19	Maylandia_emmiltos
cichlid6994027	MayEmm20	Maylandia_emmiltos
CICHM16429726	MayEmm21	Maylandia_emmiltos
cichlid6994028	MayFai1	Maylandia_fainzilberi
cichlid6994029	MayFai2	Maylandia_fainzilberi
cichlid6994030	MayFai3	Maylandia_fainzilberi
cichlid6994031	MayFai4	Maylandia_fainzilberi
cichlid6994032	MayFai5	Maylandia_fainzilberi
cichlid6994033	MayFai6	Maylandia_fainzilberi
cichlid6994034	MayFai7	Maylandia_fainzilberi
CICHM16429727	MayFai8	Maylandia_fainzilberi
cichlid6994035	MayFai9	Maylandia_fainzilberi
cichlid6994036	MayFai10	Maylandia_fainzilberi
cichlid6994037	MayFai11	Maylandia_fainzilberi
cichlid6994038	MayFai12	Maylandia_fainzilberi
cichlid6994039	MayFai13	Maylandia_fainzilberi
cichlid6994040	MayFai14	Maylandia_fainzilberi
cichlid6994041	MayFai15	Maylandia_fainzilberi
CICHM16429728	MayFai16	Maylandia_fainzilberi
cichlid6994042	MayFai17	Maylandia_fainzilberi
cichlid6978872	CopBor1	Copadichromis_borleyi
cichlid6994043	MayFai18	Maylandia_fainzilberi
cichlid6994044	MayFai19	Maylandia_fainzilberi
cichlid6994045	MayFai20	Maylandia_fainzilberi
cichlid6978873	DipArg1	Diplotaxodon_argenteus
CICHM16429622	RhaLon7	Rhamphochromis_longiceps
cichlid6978874	DipMac3	Diplotaxodon_macrops
cichlid6994046	DipMac4	Diplotaxodon_macrops_black_dorsal
cichlid6994047	DipMac5	Diplotaxodon_macrops_black_dorsal
cichlid6994048	DipMac6	Diplotaxodon_macrops_black_dorsal
cichlid6994049	DipMac7	Diplotaxodon_macrops_black_dorsal
CICHM16429719	DipLim5	Diplotaxodon_limnothrissa_black_pelvic
CICHM16429652	DipLim6	Diplotaxodon_limnothrissa
CICHM16429653	DipLim7	Diplotaxodon_limnothrissa
CICHM16429623	RhaLon8	Rhamphochromis_longiceps
cichlid6994050	MayFai21	Maylandia_fainzilberi
cichlid6994051	MayEmm22	Maylandia_emmiltos
CICHM16429654	DipLim8	Diplotaxodon_limnothrissa
CICHM16429655	DipLim9	Diplotaxodon_limnothrissa
cichlid6978875	DipHol2	Diplotaxodon_holochromis
cichlid6994052	DipMac8	Diplotaxodon_macrops_black_dorsal
cichlid6994053	DipMac9	Diplotaxodon_macrops_black_dorsal
cichlid6994054	DipMac10	Diplotaxodon_macrops_black_dorsal
cichlid6994055	DipMac11	Diplotaxodon_macrops_black_dorsal
cichlid6994056	DipMac12	Diplotaxodon_macrops_black_dorsal
cichlid6994057	DipMac13	Diplotaxodon_macrops_black_dorsal
cichlid6994058	DipMac14	Diplotaxodon_macrops_black_dorsal
cichlid6994059	DipMac15	Diplotaxodon_macrops_black_dorsal
cichlid6994060	DipMac16	Diplotaxodon_macrops_black_dorsal
cichlid6994061	DipMac17	Diplotaxodon_macrops_black_dorsal
cichlid6994062	DipMac18	Diplotaxodon_macrops_black_dorsal
CICHM16429604	ProOrn1	Protomelas_ornatus
cichlid6994063	StiMod2	Stigmatochromis_modestus
CICHM16429605	ProOrn2	Protomelas_ornatus
cichlid6994064	LabFue3	Labeotropheus_fuelleborni
cichlid6994065	LabTre10	Labeotropheus_trewavasae
cichlid6994066	LabTre11	Labeotropheus_trewavasae
cichlid6994067	LabTre12	Labeotropheus_trewavasae
cichlid6994068	LabTre13	Labeotropheus_trewavasae
cichlid6994069	LabTre14	Labeotropheus_trewavasae
cichlid6994070	LabFue4	Labeotropheus_fuelleborni
cichlid6994071	LabFue5	Labeotropheus_fuelleborni
cichlid6994072	LabFue6	Labeotropheus_fuelleborni
CICHM16429679	LabFue7	Labeotropheus_fuelleborni
cichlid6994073	LabFue8	Labeotropheus_fuelleborni
cichlid6994074	LabFue9	Labeotropheus_fuelleborni
CICHM16429676	LabTre15	Labeotropheus_trewavasae
cichlid6994075	LabFue10	Labeotropheus_fuelleborni
cichlid6994076	LabTre16	Labeotropheus_trewavasae
cichlid6994077	LabTre17	Labeotropheus_trewavasae
cichlid6994078	LabTre18	Labeotropheus_trewavasae
cichlid6994079	LabTre19	Labeotropheus_trewavasae
cichlid6994080	LabTre20	Labeotropheus_trewavasae
cichlid6994081	LabTre21	Labeotropheus_trewavasae
cichlid6994082	LabFue11	Labeotropheus_fuelleborni
cichlid6994084	LabFue12	Labeotropheus_fuelleborni
cichlid6994085	LabTre22	Labeotropheus_trewavasae
cichlid6994086	LabTre23	Labeotropheus_trewavasae
cichlid6994087	LabTre24	Labeotropheus_trewavasae
cichlid6994088	LabTre25	Labeotropheus_trewavasae
cichlid6994089	LabTre26	Labeotropheus_trewavasae
cichlid6994090	LabFue13	Labeotropheus_fuelleborni
cichlid6994091	LabFue14	Labeotropheus_fuelleborni
cichlid6994092	LabFue15	Labeotropheus_fuelleborni
cichlid6994093	LabTre27	Labeotropheus_trewavasae
cichlid6994094	LabTre28	Labeotropheus_trewavasae
cichlid6994095	LabFue16	Labeotropheus_fuelleborni
cichlid6994096	LabFue17	Labeotropheus_fuelleborni
cichlid6994097	LabFue18	Labeotropheus_fuelleborni
cichlid6994098	LabFue19	Labeotropheus_fuelleborni
cichlid6994099	LabFue20	Labeotropheus_fuelleborni
cichlid6994100	LabFue21	Labeotropheus_fuelleborni
cichlid6994101	LabFue22	Labeotropheus_fuelleborni
CICHM16429573	PetGen5	Petrotilapia_genalutea
CICHM16429574	PetGen6	Petrotilapia_genalutea
CICHM16429575	PetGen7	Petrotilapia_genalutea
CICHM16429729	MayFai22	Maylandia_fainzilberi
cichlid6994102	MayFai23	Maylandia_fainzilberi
cichlid6994103	MayFai24	Maylandia_fainzilberi
cichlid6994104	MayFai25	Maylandia_fainzilberi
cichlid6994105	MayFai26	Maylandia_fainzilberi
cichlid6994106	MayFai27	Maylandia_fainzilberi
cichlid6994107	MayFai28	Maylandia_fainzilberi
cichlid6994108	MayFai29	Maylandia_fainzilberi
cichlid6994109	MayFai30	Maylandia_fainzilberi
cichlid6994110	MayFai31	Maylandia_fainzilberi
cichlid6994111	MayFai32	Maylandia_fainzilberi
cichlid6994112	MayFai33	Maylandia_fainzilberi
cichlid6994113	MayFai34	Maylandia_fainzilberi
cichlid6994114	MayFai35	Maylandia_fainzilberi
cichlid6994115	MayFai36	Maylandia_fainzilberi
cichlid6994116	MayFai37	Maylandia_fainzilberi
cichlid6994117	MayFai38	Maylandia_fainzilberi
cichlid6994118	MayFai39	Maylandia_fainzilberi
cichlid6994119	MayFai40	Maylandia_fainzilberi
CICHM16429746	PetUnk1	Petrotilapia_sp
cichlid6994120	LabFue23	Labeotropheus_fuelleborni
cichlid6994121	MayPea6	Maylandia_pearly
cichlid6994122	MayPea7	Maylandia_pearly
cichlid6994123	MayPea8	Maylandia_pearly
cichlid6994124	MayPea9	Maylandia_pearly
cichlid6994125	MayPea10	Maylandia_pearly
cichlid6994126	MayPea11	Maylandia_pearly
cichlid6994127	MayPea12	Maylandia_pearly
cichlid6994128	MayPea13	Maylandia_pearly
cichlid6994129	MayPea14	Maylandia_pearly
cichlid6994130	MayPea15	Maylandia_pearly
cichlid6994131	MayPea16	Maylandia_pearly
cichlid6994132	MayPea17	Maylandia_pearly
cichlid6994133	OtoSpe4	Otopharynx_speciosus
cichlid6994134	OtoSpe5	Otopharynx_speciosus
cichlid6994135	OtoDec1	Otopharynx_decorus
cichlid6994136	OtoDec2	Otopharynx_decorus
CICHM16429695	ProSim2	Protomelas_similis
CICHM16429716	SciBen1	Sciaenochromis_benthicola
cichlid6994137	SciUnk2	Sciaenochromis_sp
CICHM16429712	LetLon1	Lethrinops_longipinnis
cichlid6994138	OtoDec3	Otopharynx_decorus
cichlid6994139	TroUnk3	Tropheops_sp
cichlid6994140	MayFai41	Maylandia_fainzilberi
CICHM16429672	ChnElo2	Chindongo_elongatus
cichlid6994141	MayCal2	Maylandia_callainos
cichlid6994142	MayCal3	Maylandia_callainos
cichlid6994143	AulBlu1	Aulonocara_blue_orange
cichlid6994144	AulBlu2	Aulonocara_blue_orange
cichlid6994145	AulBlu3	Aulonocara_blue_orange
cichlid6994146	AulBlu4	Aulonocara_blue_orange
cichlid6994147	AulEth1	Aulonocara_ethelwynnae
cichlid6994148	AulEth2	Aulonocara_ethelwynnae
cichlid6994149	MayFai42	Maylandia_fainzilberi
cichlid6994150	MayFai43	Maylandia_fainzilberi
cichm16429730	MayFai44	Maylandia_fainzilberi
cichlid6994151	MayFai45	Maylandia_fainzilberi
cichlid6994152	MayFai46	Maylandia_fainzilberi
cichlid6994153	MayFai47	Maylandia_fainzilberi
cichlid6994154	MayFai48	Maylandia_fainzilberi
cichlid6994155	MayFai49	Maylandia_fainzilberi
cichlid6994156	MayFai50	Maylandia_fainzilberi
cichlid6994157	MayFai51	Maylandia_fainzilberi
cichlid6994158	MayFai52	Maylandia_fainzilberi
cichlid6994159	MayFai53	Maylandia_fainzilberi
cichlid6994160	MayFai54	Maylandia_fainzilberi
cichlid6994161	MayFai55	Maylandia_fainzilberi
cichlid6994162	MayFai56	Maylandia_fainzilberi
cichlid6994163	MayFai57	Maylandia_fainzilberi
cichlid6994164	MayCal4	Maylandia_callainos
cichlid6994165	MayCal5	Maylandia_callainos
CICHM16429739	CopVir30	Copadichromis_virginalis
cichlid6994166	MayCal6	Maylandia_callainos
cichlid6994167	MayCal7	Maylandia_callainos
cichlid6994168	MayCal8	Maylandia_callainos
cichlid6994169	MayCal9	Maylandia_callainos
cichlid6994170	MayCal10	Maylandia_callainos
cichlid6994171	MayCal11	Maylandia_callainos
cichlid6994172	MayCal12	Maylandia_callainos
cichlid6994173	MayCal13	Maylandia_callainos
cichlid6994174	MayCal14	Maylandia_callainos
cichlid6994175	MayCal15	Maylandia_callainos
cichlid6994176	MayCal16	Maylandia_callainos
cichlid6994177	MayCal17	Maylandia_callainos
cichlid6994178	MayCal18	Maylandia_callainos
cichlid6994180	MayCal19	Maylandia_callainos
cichlid6994181	MayCal20	Maylandia_callainos
cichlid6994182	MayCal21	Maylandia_callainos
cichlid6994183	MayCal22	Maylandia_callainos
cichlid6994184	AulBlu5	Aulonocara_blue_orange
cichlid6994185	AulBlu6	Aulonocara_blue_orange
cichlid6994186	AulBlu7	Aulonocara_blue_orange
cichlid6994187	AulBlu8	Aulonocara_blue_orange
cichlid6994188	AulBlu9	Aulonocara_blue_orange
cichlid6994189	AulBlu10	Aulonocara_blue_orange
cichlid6994190	StiMod3	Stigmatochromis_modestus
CICHM16429708	TaePra1	Taeniolethrinops_praeorbitalis
cichlid6994191	LabFue24	Labeotropheus_fuelleborni
CICHM16429680	LabFue25	Labeotropheus_fuelleborni
cichlid6994192	LabFue26	Labeotropheus_fuelleborni
cichlid6994193	TroOli6	Tropheops_olive
cichlid6994194	TroWhi1	Tropheops_white_dorsal
CICHM16429576	PetGen8	Petrotilapia_genalutea
cichlid6994195	MayCal23	Maylandia_callainos
cichlid6994196	TroWhi2	Tropheops_white_dorsal
cichlid6994198	TroWhi4	Tropheops_white_dorsal
cichlid6994199	MayCal24	Maylandia_callainos
cichlid6994200	MayCal25	Maylandia_callainos
cichlid6994201	MayFai58	Maylandia_fainzilberi
cichlid6994202	MayFai59	Maylandia_fainzilberi
CICHM16429683	TyrNig2	Tyrannochromis_nigriventer
cichlid6994203	ProAnn1	Protomelas_annectens
cichlid6994204	BucLep1	Buccochromis_lepturus
cichlid6994205	HemUnk1	Hemitaeniochromis_sp
CICHM16429692	OtoDec4	Otopharynx_decorus
CICHM16429689	BucRho2	Buccochromis_rhoadesii
cichlid6994206	ProUnk1	Protomelas_sp
cichlid6978876	MayLan1	Maylandia_lanisticola_north
cichlid6994207	MayLan2	Maylandia_lanisticola_north
cichlid6994208	MayLan3	Maylandia_lanisticola_north
cichlid6994209	MayLan4	Maylandia_lanisticola_north
cichlid6994210	MayLan5	Maylandia_lanisticola_north
CICHM16429587	TrePla1	Trematocranus_placodon
cichlid6978877	DipBig4	Diplotaxodon_big_eye
cichlid6994211	TaeUnk1	Taeniolethrinops_sp
CICHM16429686	TyrMac2	Tyrannochromis_macrostoma
CICHM16429662	CheEuc1	Cheilochromis_euchilus
CICHM16429702	FosRos1	Fossorochromis_rostratus
CICHM16429606	ProOrn3	Protomelas_ornatus
CICHM16429607	ProOrn4	Protomelas_ornatus
CICHM16429660	AbaLab1	Abactochromis_labrosus
cichlid6994212	OtoDec5	Otopharynx_decorus_double_spot
cichlid6994213	ProTri1	Protomelas_triaenodon
cichlid6994214	MayLan6	Maylandia_lanisticola_north
cichlid6994215	MayLan7	Maylandia_lanisticola_north
cichlid6979078	TyrNig5	Tyrannochromis_nigriventer
cichlid6978878	PseCra1	Pseudotropheus_crabro
CICHM16429668	MchUnk1	Mchenga_sp
cichlid6994216	LbdZeb1	Labidochromis_zebra_eastern
CICHM16429715	TraBre2	Tramitichromis_brevis
cichlid6994217	MelSim1	Melanochromis_simulans
cichlid6994218	PlaJoh2	Placidochromis_johnstoni
cichlid6994219	MelDia1	Melanochromis_dialeptos
cichlid6994220	StiPho1	Stigmatochromis_pholidophorus
cichlid6994221	StiPho2	Stigmatochromis_pholidophorus
cichlid6994222	NimLiv2	Nimbochromis_livingstonii
CICHM16429588	TrePla2	Trematocranus_placodon
cichlid6994223	PlaJoh3	Placidochromis_johnstoni
cichlid6994224	FosRos4	Fossorochromis_rostratus
cichlid6994225	ChaSpi1	Champsochromis_spilorhynchus
cichlid6994226	PlaJoh4	Placidochromis_johnstoni
cichlid6994227	TrePla3	Trematocranus_placodon
CICHM16429698	DimKiw5	Dimidiochromis_kiwinge
cichlid6994229	FosRos5	Fossorochromis_rostratus
CICHM16429589	TrePla4	Trematocranus_placodon
cichlid6994230	FosRos6	Fossorochromis_rostratus
cichlid6994231	MylGue1	Mylochromis_guentheri
CICHM16429693	BucNot2	Buccochromis_nototaenia
CICHM16429590	TrePla5	Trematocranus_placodon
CICHM16429696	ProSim3	Protomelas_similis
CICHM16429710	TaeFur1	Taeniolethrinops_furcicauda
CICHM16429690	BucRho3	Buccochromis_rhoadesii
cichlid6994233	TraEas1	Tramitichromis_east_coast_short
cichlid6978879	RhaEso2	Rhamphochromis_esox
cichlid6994234	FosRos7	Fossorochromis_rostratus
cichlid6994235	FosRos8	Fossorochromis_rostratus
cichlid6994236	StiPho3	Stigmatochromis_pholidophorus
cichlid6994237	TrePla6	Trematocranus_placodon
cichlid6994238	DimKiw7	Dimidiochromis_kiwinge
cichlid6994239	TrePla7	Trematocranus_placodon
cichlid6994240	AulSau1	Aulonocara_saulosi
cichlid6978880	MayEst1	Maylandia_estherae
cichlid6994241	StiMod4	Stigmatochromis_modestus
CICHM16429684	TyrNig3	Tyrannochromis_nigriventer
CICHM16429631	MayZeb11	Maylandia_zebra
CICHM16429608	ProOrn5	Protomelas_ornatus
cichlid6994242	FosRos9	Fossorochromis_rostratus
CICHM16429609	ProOrn6	Protomelas_ornatus
cichlid6994243	PseJoh1	Pseudotropheus_johannii
cichlid6994244	CopVer4	Copadichromis_verduyni
CICHM16429610	ProOrn7	Protomelas_ornatus
CICHM16429611	ProOrn8	Protomelas_ornatus
CICHM16429632	MayZeb12	Maylandia_zebra
CICHM16429633	MayZeb13	Maylandia_zebra
cichlid6994246	CheEuc2	Cheilochromis_euchilus
cichlid6994247	CheEuc3	Cheilochromis_euchilus
CICHM16429644	MayZeb14	Maylandia_zebra
CICHM16429612	ProOrn9	Protomelas_ornatus
CICHM16429577	PetGen9	Petrotilapia_genalutea
cichlid6994248	MelBal1	Melanochromis_baliodigma
CICHM16429677	LabTre29	Labeotropheus_trewavasae
cichlid6994249	SciFry1	Sciaenochromis_fryeri
cichlid6994250	LabVel1	Labidochromis_vellicans
cichlid6994251	BucHet1	Buccochromis_heterotaenia
cichlid6978881	CynAfr5	Cynotilapia_afra
cichlid6978882	CynAfr6	Cynotilapia_afra
cichlid6978883	CynAfr7	Cynotilapia_afra
cichlid6978884	CynAfr8	Cynotilapia_afra
cichlid6994252	GepZeb1	Gephyrochromis_zebroides
cichlid6978885	CynAfr9	Cynotilapia_afra
cichlid6994253	AulSau2	Aulonocara_saulosi
cichlid6978886	CynAfr10	Cynotilapia_afra
cichlid6994254	PetNig1	Petrotilapia_nigra
cichlid6978959	CynAfr11	Cynotilapia_afra
cichlid6994255	TroYel1	Tropheops_yellow_gular
cichlid6978960	CynAfr12	Cynotilapia_afra
cichlid6978961	CynAfr13	Cynotilapia_afra
cichlid6994256	TroYel2	Tropheops_yellow_gular
CICHM16429613	ProOrn10	Protomelas_ornatus
CICHM16429687	TyrMac3	Tyrannochromis_macrostoma
cichlid6978962	TroCho1	Tropheops_chiofu_yellow
cichlid6994257	TroYel3	Tropheops_yellow_gular
CICHM16429578	PetGen10	Petrotilapia_genalutea
CICHM16429579	PetGen11	Petrotilapia_genalutea
CICHM16429580	PetGen12	Petrotilapia_genalutea
cichlid6994258	TroYel4	Tropheops_yellow_gular
cichlid6994259	TroYel5	Tropheops_yellow_gular
cichlid6994260	TroYel6	Tropheops_yellow_gular
cichlid6994261	TroYel7	Tropheops_yellow_gular
cichlid6994262	TroYel8	Tropheops_yellow_gular
cichlid6978963	TroYel9	Tropheops_yellow_gular
cichlid6994263	TroYel10	Tropheops_yellow_gular
CICHM16429581	PetGen13	Petrotilapia_genalutea
CICHM16429582	PetGen14	Petrotilapia_genalutea
cichlid6994264	TroYel11	Tropheops_yellow_gular
cichlid6994265	TroYel12	Tropheops_yellow_gular
cichlid6994266	TroYel13	Tropheops_yellow_gular
CICHM16429634	MayZeb15	Maylandia_zebra
cichlid6978964	TroCho2	Tropheops_chiofu
cichlid6994267	TroYel14	Tropheops_yellow_gular
cichlid6994268	TroCho3	Tropheops_chiofu_3
CICHM16429681	LabFue27	Labeotropheus_fuelleborni
CICHM16429656	DipLim10	Diplotaxodon_limnothrissa
CICHM16429657	DipLim11	Diplotaxodon_limnothrissa
cichlid6978965	DipBig5	Diplotaxodon_big_eye
cichlid6978966	RhaGre2	Rhamphochromis_grey
cichlid6994270	TroCho4	Tropheops_chiofu_yellow
cichlid6994271	TroCho5	Tropheops_chiofu_yellow
cichlid6994272	TroCho6	Tropheops_chiofu_yellow
CICHM16429614	ProOrn11	Protomelas_ornatus
CICHM16429615	ProOrn12	Protomelas_ornatus
CICHM16429772	CyaObl1	Cyathochromis_obliquidens
cichlid6994273	TroCho7	Tropheops_chiofu_yellow
cichlid6994274	TroCho8	Tropheops_chiofu_yellow
cichlid7020198	TroCho9	Tropheops_chiofu_yellow
cichlid7020199	TroCho10	Tropheops_chiofu_yellow
cichlid7020200	TroYel15	Tropheops_yellow_gular
cichlid7020201	TroYel16	Tropheops_yellow_gular
cichlid7020202	TroYel17	Tropheops_yellow_gular
cichlid7020203	TraSha1	Tramitichromis_shallow_eastern
cichlid7020204	AulUnk4	Aulonocara_sp
cichlid7020205	AulUnk5	Aulonocara_sp
cichlid7020206	AulUnk6	Aulonocara_sp
cichlid6978967	CopChr1	Copadichromis_chrysonotus
CICHM16429670	NaeChr1	Naveochromis_chrysogaster
cichlid7020207	CheEuc4	Cheilochromis_euchilus
cichlid7020208	CheEuc5	Cheilochromis_euchilus
cichlid7020209	CheEuc6	Cheilochromis_euchilus
cichlid7020210	SciNya1	Sciaenochromis_nyassae
CICHM16429591	TrePla8	Trematocranus_placodon
CICHM16429732	CopVer1	Copadichromis_verduyni
cichlid6978968	CynAur2	Cynotilapia_aurifrons
CICHM16429733	CopVer2	Copadichromis_verduyni
CICHM16429734	CopVer3	Copadichromis_verduyni
cichlid7020211	PseCra2	Pseudotropheus_crabro
cichlid7020213	MylLab1	Mylochromis_labidodon
cichlid7020214	MelAur1	Melanochromis_auratus
cichlid7020215	MelAur2	Melanochromis_auratus
cichlid7020216	MelAur3	Melanochromis_auratus
cichlid7020217	MelAur4	Melanochromis_auratus
cichlid7020218	MelAur5	Melanochromis_auratus
cichlid7020219	MelAur6	Melanochromis_auratus
cichlid7020220	MelAur7	Melanochromis_auratus
cichlid7020221	MelAur8	Melanochromis_auratus
cichlid7020222	MelAur9	Melanochromis_auratus
cichlid7020223	MelAur10	Melanochromis_auratus
cichlid7020224	MelAur11	Melanochromis_auratus
cichlid7020225	MelAur12	Melanochromis_auratus
cichlid7020226	MelAur13	Melanochromis_auratus
cichlid7020227	MelAur14	Melanochromis_auratus
cichlid7020228	MelAur15	Melanochromis_auratus
CICHM16429669	MelAur16	Melanochromis_auratus
cichlid7020229	MelAur17	Melanochromis_auratus
cichlid7020230	MelAur18	Melanochromis_auratus
cichlid7020231	MelAur19	Melanochromis_auratus
cichlid7020232	AltMen1	Alticorpus_mentale
cichlid6978969	RhaUnk2	Rhamphochromis_sp
cichlid7020233	SciBen2	Sciaenochromis_benthicola
cichlid7020234	SciBen3	Sciaenochromis_benthicola
cichlid7020235	StiGut2	Stigmatochromis_macrorhynchos
cichlid7020236	StiGut3	Stigmatochromis_macrorhynchos
cichlid7020237	SciBen4	Sciaenochromis_benthicola
cichlid7020238	OtoBro3	Otopharynx_brooksi
cichlid7020239	LetAlb2	Lethrinops_albus_deep_water
CICHM16429624	RhaLon9	Rhamphochromis_longiceps
CICHM16429658	DipLim12	Diplotaxodon_limnothrissa
cichlid7020240	LetAlb4	Lethrinops_albus_deep_water
cichlid7020241	LetGos1	Lethrinops_gossei
cichlid7020242	LetGos2	Lethrinops_gossei
cichlid7020243	LetGos3	Lethrinops_gossei
cichlid7020244	LetGos5	Lethrinops_gossei
cichlid7020245	LetGos6	Lethrinops_gossei
cichlid7020246	AltPet1	Alticorpus_peterdaviesi
cichlid7020247	PlaYel1	Placidochromis_yellow_bar_black_chin
cichlid7020248	PlaYel2	Placidochromis_yellow_bar_black_chin
CICHM16429659	DipLim13	Diplotaxodon_limnothrissa
cichlid7020249	StiGut4	Stigmatochromis_macrorhynchos
cichlid7020250	AulCop1	Aulonocara_copper
cichlid7020251	AltPet2	Alticorpus_peterdaviesi
cichlid7020252	OtoBro4	Otopharynx_brooksi
CICHM16429717	SciBen5	Sciaenochromis_benthicola
cichlid6978970	DipEcc1	Diplotaxodon_ecclesi
cichlid7020253	AltPet3	Alticorpus_peterdaviesi
cichlid7020254	SciSan1	Sciaenochromis_sand
cichlid7020255	SciSan2	Sciaenochromis_sand
cichlid7020256	SciSan3	Sciaenochromis_sand
cichlid7020257	AulSle1	Aulonocara_slender_orange_back
cichlid7020258	AulDee1	Aulonocara_deep
CICHM16429745	PlaHen1	Placidochromis_hennydaviesae
cichlid7020259	PlaPol4	Placidochromis_polli
cichlid7020260	AulCop2	Aulonocara_copper
cichlid7020261	DipLim14	Diplotaxodon_limnothrissa
cichlid7020262	AulCop3	Aulonocara_copper
cichlid7020263	PlaHen2	Placidochromis_hennydaviesae
cichlid7020264	SciSan4	Sciaenochromis_sand
cichlid7020265	AulDee2	Aulonocara_deep
cichlid7020266	AulSle2	Aulonocara_slender_orange_back
cichlid7020267	AulSle3	Aulonocara_slender_orange_back
cichlid7020268	AulSle4	Aulonocara_slender_orange_back
cichlid7020269	AulSle5	Aulonocara_slender_orange_back
cichlid7020270	AulSle6	Aulonocara_slender_orange_back
cichlid7020271	AulSle7	Aulonocara_slender_orange_back
cichlid7020272	AulSle8	Aulonocara_slender_orange_back
cichlid7020273	AulSle9	Aulonocara_slender_orange_back
cichlid7020274	AulSle10	Aulonocara_slender_orange_back
cichlid7020275	AulLar1	Aulonocara_large_slender
cichlid7020276	AulSle11	Aulonocara_slender_orange_back
cichlid7020277	AulSle12	Aulonocara_slender_orange_back
cichlid7020278	PlaPol5	Placidochromis_polli
CICHM16429747	LetGos7	Lethrinops_gossei
CICHM16429781	LetGos8	Lethrinops_gossei
CICHM16429749	LetGos9	Lethrinops_gossei
CICHM16429750	DipSim2	Diplotaxodon_similis_large
CICHM16429751	DipSim3	Diplotaxodon_similis
CICHM16429752	DipSim4	Diplotaxodon_similis
cichlid7020279	PlaYel3	Placidochromis_yellow_bar_black_chin
cichlid7020280	HemDee1	Hemitaeniochromis_deep
CICHM16429625	RhaLon10	Rhamphochromis_longiceps
cichlid7020281	AulSto1	Aulonocara_stonemani
cichlid7020282	RhaLon11	Rhamphochromis_longiceps
CICHM16429626	RhaLon12	Rhamphochromis_longiceps
CICHM16429627	RhaLon13	Rhamphochromis_longiceps
CICHM16429724	RhaWoo3	Rhamphochromis_woodi
CICHM16429628	RhaLon14	Rhamphochromis_longiceps
cichlid6978971	PseAce2	Pseudotropheus_acei
CICHM16429661	AriChr1	Aristochromis_christyi
CICHM16429704	MylAna2	Mylochromis_anaphyrmus
cichlid7020283	StiWoo1	Stigmatochromis_woodi
cichlid7020284	StiWoo2	Stigmatochromis_woodi
cichlid7020285	StiWoo3	Stigmatochromis_woodi
cichlid7020286	ChiRho5	Chilotilapia_rhoadesii
cichlid7020287	ChiRho6	Chilotilapia_rhoadesii
CICHM16429663	CorTae1	Corematodus_taeniatus
cichlid7020288	MylSub1	Mylochromis_subocularis
CICHM16429709	TaePra2	Taeniolethrinops_praeorbitalis
cichlid7020289	TaeFur2	Taeniolethrinops_furcifer_yellow
cichlid7020290	LetPar1	Lethrinops_parvidens
cichlid6978972	CopMlo2	Copadichromis_mloto
cichlid7020291	AulBlu11	Aulonocara_blue_orange
cichlid7020292	MylChe1	Mylochromis_chekopae
cichlid6978973	PseLan1	Pseudotropheus_lanisticola
cichlid7020102	PlaYel4	Placidochromis_yellow_bar_black_chin
cichlid7020103	PlaYel5	Placidochromis_yellow_bar_black_chin
cichlid7020104	PlaYel6	Placidochromis_yellow_bar_black_chin
cichlid7020105	OtoSel1	Otopharynx_selenurus
cichlid7020106	OtoSel2	Otopharynx_selenurus
cichlid7020107	AulMac1	Aulonocara_macrochir
cichlid7020108	MylSpi1	Mylochromis_spilostichus
cichlid6978974	CopVir32	Copadichromis_virginalis
cichlid7020109	PlaLng1	Placidochromis_longus
CICHM16429601	CopVir34	Copadichromis_virginalis
CICHM16429602	CopVir36	Copadichromis_virginalis
CICHM16429603	CopVir37	Copadichromis_virginalis
cichlid6978975	CopVir38	Copadichromis_virginalis
cichlid7020110	PlaBlu1	Placidochromis_blue_snout_white_lappets
cichlid7020111	PlaLng2	Placidochromis_longus
CICHM16429713	LetLon2	Lethrinops_longipinnis
cichlid7020113	SciSan5	Sciaenochromis_sand
cichlid6978976	RhaFer1	Rhamphochromis_ferox
CICHM16429629	RhaLon15	Rhamphochromis_longiceps
cichlid7020114	PlaLng3	Placidochromis_longus
cichlid6978977	RhaLon17	Rhamphochromis_longiceps
cichlid7020115	MylSpi2	Mylochromis_spilostichus
CICHM16429735	MylEns1	Mylochromis_ensatus
CICHM16429583	TrePla9	Trematocranus_placodon
